	AveExpr	Coef.BasalvsLP	Coef.BasalvsML	Coef.LPvsML	t.BasalvsLP	t.BasalvsML	t.LPvsML	P.value.BasalvsLP	P.value.BasalvsML	P.value.LPvsML	Results.BasalvsLP	Results.BasalvsML	Results.LPvsML	Genes.ENTREZID	Genes.SYMBOL	Genes.TXCHROM
227058	0.977000845632026	-0.623225494288705	0.530760078616917	1.15398557290562	0	0	0.124977651863185	0.738775037112647	0.775290571430528	0.516638124995597	0	0	0	227058	Dnah7b	chr1
100101919	-2.13002894164385	-0.189205848177176	0.847370418921501	1.03657626709868	0	0	0.0369395804754927	0.91523465247501	0.617380432789446	0.527521957586027	0	0	0	100101919	Dnah7c	chr1
227059	5.55517547457405	0.362228413856684	0.910382246237139	0.548153832380455	0	0	0	0.847379664444014	0.565901288106124	0.761384380029689	0	0	0	227059	Slc39a10	chr1
56363	0.325157239783608	-0.28482746602815	2.33683790194501	2.62166536797316	0	1.16700832347844	1.48819663198627	0.872537019421878	0.155570800645544	0.100014858944998	0	1	1	56363	Tmeff2	chr1
20324	5.66016843477162	0.955871731789772	2.35064572881349	1.39477399702372	0	2.1473111737205	0.640367031065388	0.536342518397325	0.0374607382075272	0.276015563131431	0	1	0	20324	Cavin2	chr1
109019	7.23829763712717	-1.40401013492344	-1.47441791455595	-0.0704077796325109	-0.561536967287799	-0.653515842589313	0	0.304234598140268	0.274995572876707	0.97285187744407	0	0	0	109019	Nabp1	chr1
100045066	-2.48119992064798	-2.7482881850605	-3.47169516543399	-0.723406980373493	-1.62782311249565	-2.38185838826145	0	0.0822855796866487	0.028672450845127	0.665880905907399	-1	-1	0	100045066	Gm17767	chr1
17912	6.75510742349748	0.422810314892622	-0.179592244002817	-0.602402558895439	0	0	0	0.902466779831292	0.968108770502136	0.833463571556728	0	0	0	17912	Myo1b	chr1
20849	-0.989585999589818	-0.646077565795909	-2.07536141370505	-1.42928384790914	0	-0.81417478081739	-0.360869467268597	0.736487786526403	0.25111174135283	0.40757058979776	0	0	0	20849	Stat4	chr1
100042634	-1.20671929030532	-0.222470641608125	-0.0657571792958001	0.156713462312325	0	0	0	0.905646052820288	0.972489746982069	0.935933255745986	0	0	0	100042634	Gm3940	NA
20846	5.60077675122082	0.000478199654642353	-0.55698032345273	-0.557458523107372	0	0	0	0.999966864021948	0.905191182639351	0.914249575001005	0	0	0	20846	Stat1	chr1
14660	7.75240604704164	-0.352522293311612	0.283063304177575	0.635585597489187	0	0	0	0.985944831626235	0.991039465667574	0.933336483404219	0	0	0	14660	Gls	chr1
17936	7.2095619057875	-0.5587935568942	-0.164427368990812	0.394366187903388	0	0	0	0.809568262101281	0.958642915104441	0.896371554137783	0	0	0	17936	Nab1	chr1
227094	3.11407034826137	0.472484337066497	-0.0683235646711156	-0.540807901737613	0	0	0	0.889808606513257	0.99127827577401	0.8694340274778	0	0	0	227094	Nemp2	chr1
98682	6.49598014451014	-0.707763250885394	-0.526426486882093	0.181336764003301	0	0	0	0.690931822029573	0.789400738896328	0.941587208356153	0	0	0	98682	Mfsd6	chr1
16329	3.85629917199972	-0.0598197502992903	0.580297195291833	0.640116945591124	0	0	0	0.996926293490078	0.902777258968861	0.878905360443095	0	0	0	16329	Inpp1	chr1
227095	4.14848753195749	-0.216649679386372	-0.328711831622781	-0.112062152236409	0	0	0	0.985579327519522	0.974786764821329	0.994984629693344	0	0	0	227095	Hibch	chr1
67080	-0.897530316026104	-2.68496591153331	0.85357154067017	3.53853745220348	-0.846370687163379	0	1.32243049540293	0.26994944343046	0.73428897806997	0.143139366452827	0	0	1	67080	1700019D03Rik	chr1
227099	2.61279753136847	0.209013870307771	-0.0415247552678557	-0.250538625575627	0	0	0	0.94675489520896	0.99074098762313	0.940238725706431	0	0	0	227099	Pms1	chr1
227102	3.68321669661441	1.26746222532	-0.21690964947614	-1.48437187479614	0.515411733858871	0	-0.985247479646106	0.314077379760383	0.951523780945874	0.181490869922203	0	0	-1	227102	Ormdl1	chr1
72085	2.53901661331668	0.780035581905992	0.643549254872718	-0.136486327033273	0	0	0	0.683467769254166	0.786028045470358	0.972419868028749	0	0	0	72085	Osgepl1	chr1
70396	4.96914996959244	0.619672001681037	0.392742012360276	-0.226929989320761	0	0	0	0.804605500043639	0.913291878295098	0.960561292474266	0	0	0	70396	Asnsd1	chr1
627872	-3.05308272079896	-0.788829692646689	-0.196995101998084	0.591834590648605	0	0	0	0.690482028533332	0.920578326844706	0.756608466696115	0	0	0	627872	Dnah7a	chr1
98267	4.66159981328841	0.409354713689456	0.60189723379105	0.192542520101593	0	0	0	0.92632450094849	0.847046343920543	0.976521399301832	0	0	0	98267	Stk17b	chr1
329152	0.809570178247233	1.70258676649384	3.62621887493996	1.92363210844613	0.607989277413676	2.07420241067779	0.714505608020985	0.310307342056001	0.0455939771766433	0.281543352316393	0	1	0	329152	Hecw2	chr1
98488	4.21897459798079	0.912953048489707	0.517061102336038	-0.395891946153669	0	0	0	0.588060665269499	0.889081394520696	0.929457493363158	0	0	0	98488	Gtf3c3	chr1
241062	4.76797853260064	0.725994270273883	0.297786129933215	-0.428208140340669	0	0	0	0.741203180703366	0.947650960602938	0.911723344520547	0	0	0	241062	Pgap1	chr1
329154	4.58445639919704	-0.136732378714695	0.402203936970987	0.538936315685681	0	0	0	0.944729799600428	0.830824451293463	0.768313032397159	0	0	0	329154	Ankrd44	chr1
81898	9.52672807686058	-0.755961529395366	-0.27841506899388	0.477546460401486	0	0	0	0.801384587734719	0.984100954446399	0.960483019974786	0	0	0	81898	Sf3b1	chr1
67876	7.24798017352726	-1.79562648133524	-1.08458594042573	0.711040540909507	-1.12866557843124	-0.120573602885372	0	0.153539390506639	0.465699443511842	0.681766925800504	-1	0	0	67876	Coq10b	chr1
15510	7.25939999588755	0.0737764366337261	0.278190078432851	0.204413641799125	0	0	0	0.989515324293791	0.953409149856911	0.974068825651742	0	0	0	15510	Hspd1	chr1
15528	5.27033407437469	0.0716730155503589	0.0851647412697654	0.0134917257194065	0	0	0	0.993729858933991	0.99279935016859	0.999036854813666	0	0	0	15528	Hspe1	chr1
19070	6.08272233101516	0.287670927489329	0.1280202032048	-0.159650724284529	0	0	0	0.971079100946244	0.989825958166934	0.98932528479679	0	0	0	19070	Mob4	chr1
74013	4.28171511085805	0.809433651405819	1.68079680852524	0.871363157119419	0	0.897681210230936	0	0.621998244151776	0.206941640330172	0.587807946510904	0	1	0	74013	Rftn2	chr1
212679	3.41561912300794	-0.388026286829371	0.519386623245642	0.907412910075013	0	0	0	0.944731250119703	0.893831857962107	0.605337928299108	0	0	0	212679	Mars2	chr1
227120	3.15422831739019	-1.47474242040874	2.22695241028781	3.70169483069656	-0.500723727876495	1.11229482996254	2.63810370968829	0.336061279619417	0.165943327553396	0.0201798553154274	0	1	1	227120	Plcl1	chr1
626009	2.73638532481847	3.20103224762771	2.68040188200326	-0.52063036562445	2.16301095993742	1.83334770057732	0	0.0386781091244727	0.0603257235835903	0.766300540118851	1	1	0	626009	Gm6644	chr6
212712	0.256827625914699	1.85198192246928	2.75048922308544	0.898507300616158	0.56907341888395	1.12977334742308	0	0.346186815789963	0.174958000278832	0.663282623719701	0	1	0	212712	Satb2	chr1
75323	-2.06728331015348	0.631053993231732	1.89258242582178	1.26152843259005	0	0.907660747781372	0.270271133738592	0.712522619610554	0.211065363441661	0.425913061494675	0	1	0	75323	4930558J18Rik	chr1
73467	1.64243443830942	0.984736474833836	2.22742988144476	1.24269340661092	0	1.5564170382984	0.302834715147273	0.526259558212239	0.0871350073241772	0.400786425531385	0	1	0	73467	1700066M21Rik	chr1
68736	3.19986426817359	0.0934909365235512	0.234433186339352	0.1409422498158	0	0	0	0.98695389586884	0.965373026796238	0.981658973514568	0	0	0	68736	Tyw5	chr1
68115	4.1181903257849	-0.179948065011448	-0.197136756899231	-0.0171886918877826	0	0	0	0.992383043101973	0.991985275056643	0.999509907117716	0	0	0	68115	Maip1	chr1
67198	4.35866506230718	0.408029875347469	0.479132527472023	0.0711026521245541	0	0	0	0.817918212467624	0.786155991758445	0.96934809827081	0	0	0	67198	Spats2l	chr1
51960	3.25409438502922	0.326749330997588	-0.0726589240909323	-0.39940825508852	0	0	0	0.970519224561204	0.996262389311655	0.963256547419509	0	0	0	51960	Kctd18	chr1
68549	2.24500453688734	2.17932046044116	3.46518327585395	1.28586281541279	1.01089666689141	1.99459556638413	0.219094564232679	0.191156960578257	0.0506866374224581	0.480839825188976	1	1	0	68549	Sgo2a	chr1
11761	3.84929754178788	1.05493568801521	0.416457721558969	-0.638477966456239	0.081725570807275	0	0	0.479241436668222	0.840773791310611	0.723334629897411	0	0	0	11761	Aox1	chr1
71724	-1.33828568206577	-0.285623055467371	0.0933189823648198	0.378942037832191	0	0	0	0.876078887825798	0.959545248323774	0.832774740629392	0	0	0	71724	Aox3	chr1
213043	-2.24541725750968	-2.9706873297864	-4.30797031417357	-1.33728298438717	-1.43400063251427	-2.48363565772811	-0.30923475023493	0.112896624859511	0.0262178171149419	0.420491236963459	-1	-1	0	213043	Aox2	chr1
66882	8.17691139849058	-0.327103399243093	-0.0893883291214461	0.237715070121647	0	0	0	0.993983980696283	0.999085324944272	0.997754233611764	0	0	0	66882	Bzw1	chr1
12747	7.96211466579023	-0.729751392905158	-0.348082028693367	0.381669364211792	0	0	0	0.72663230886021	0.920012946918029	0.919528512025231	0	0	0	12747	Clk1	chr1
70225	3.62170743147045	0.716895284037854	0.627054171278848	-0.0898411127590055	0	0	0	0.778350714825399	0.847229677382588	0.990901960264508	0	0	0	70225	Ppil3	chr1
65102	3.79903408245059	0.928300407000081	0.475400108785458	-0.452900298214622	0	0	0	0.563349239665365	0.876984550761688	0.880125838406957	0	0	0	65102	Nif3l1	chr1
18393	4.78099627960715	0.702002505731802	0.769542934333618	0.0675404286018155	0	0	0	0.744060532267784	0.69848813069309	0.987615042454177	0	0	0	18393	Orc2	chr1
100504455	-2.01814684497869	-0.372682162769868	0.0154554972452103	0.388137660015078	0	0	0	0.844152565683284	0.99381719343627	0.842276886993087	0	0	0	100504455	Gm15834	NA
213056	4.63110160718093	0.330863743116503	0.46934343856809	0.138479695451586	0	0	0	0.881642596565403	0.822456530635069	0.956107712926257	0	0	0	213056	Fam126b	chr1
66495	4.53942682598139	0.468825030879619	-0.202072041831967	-0.670897072711586	0	0	0	0.966849239609926	0.994791807879939	0.903093318967559	0	0	0	66495	Ndufb3	chr1
100504501	0.51084741345287	-0.304640123305607	0.0919701803180345	0.396610303623641	0	0	0	0.922291143243294	0.979041457348054	0.89913844035641	0	0	0	100504501	Gm20257	chr1
12633	6.50186651006255	-0.0131920553578038	0.235209654718277	0.248401710076081	0	0	0	0.999289436611437	0.984253149014817	0.986532405056201	0	0	0	12633	Cflar	chr1
12370	5.08594904703368	0.327420006859582	-0.333686645546425	-0.661106652406008	0	0	0	0.963307985349522	0.965872063599493	0.849986611749095	0	0	0	12370	Casp8	chr1
70827	6.66519771494294	-0.437344524018732	0.0421725237978121	0.479517047816544	0	0	0	0.963207675696462	0.998365860864046	0.961567315739095	0	0	0	70827	Trak2	chr1
227154	2.64031132192382	1.07343044851538	1.12759680359647	0.0541663550810805	0.14011690812867	0.253290877527554	0	0.449894623465548	0.406572104450357	0.984753640097039	0	0	0	227154	Stradb	chr1
381259	3.43358986952397	0.583004830056964	1.18550370853105	0.60249887847409	0	0.504345313367718	0	0.85234611433032	0.316046581976768	0.840916017500975	0	0	0	381259	Tmem237	chr1
227157	-1.58250622501252	-0.55244513948495	0.517740535589071	1.07018567507402	0	0	0.077426687891575	0.748747957838277	0.765128275360389	0.500630613219143	0	0	0	227157	Mpp4	chr1
74018	5.53058822738025	-0.103329652912838	0.399258876721574	0.502588529634412	0	0	0	0.996508106264326	0.973688530006642	0.958407863509947	0	0	0	74018	Als2	chr1
14369	6.16721332723265	1.12633576810452	2.44339551231955	1.31705974421504	0.18278947675767	2.04692391257523	0.479827798912561	0.440632855230326	0.0434828742178752	0.329717397971091	0	1	0	14369	Fzd7	chr1
381260	-1.2693975312265	-2.77704661777202	-3.21474446034992	-0.437697842577905	-1.63122643840095	-2.06321460955091	0	0.0821003164740945	0.0448470406960494	0.802639421957721	-1	-1	0	381260	Gm973	chr1
22218	5.45161161415796	0.0394802308809643	0.0207673174586525	-0.0187129134223118	0	0	0	0.999327536292217	0.999664061774109	0.999758812134133	0	0	0	22218	Sumo1	chr1
55989	7.71397219717304	-0.98017470120771	-0.489504286037281	0.490670415170429	0	0	0	0.518602714337649	0.838644512346081	0.851324639504936	0	0	0	55989	Nop58	chr1
100217459	-2.16015403151139	-1.47816703095388	-0.803716451421975	0.674450579531902	-0.473919344342962	0	0	0.349603967409277	0.63530274014511	0.690531660669358	0	0	0	100217459	Snord70	chr1
12168	6.28790099729231	-0.395629128937599	0.0332873890259533	0.428916517963552	0	0	0	0.921429545457174	0.99523488489148	0.921081838288904	0	0	0	12168	Bmpr2	chr1
100504533	2.27346805252964	-0.0623906152853086	0.26914865951405	0.331539274799358	0	0	0	0.981161089449834	0.915898347654163	0.896532771609101	0	0	0	100504533	NA	NA
72750	5.44662712799302	0.0574849092516168	0.831413147624671	0.773928238373054	0	0	0	0.993543817790372	0.672761631777569	0.733580353565976	0	0	0	72750	Fam117b	chr1
70375	-0.564814669207542	-0.26580998734518	1.1173744770982	1.38318446444338	0	0.15059034372996	0.517163977996515	0.887747162121365	0.459146467422881	0.319932270173355	0	0	0	70375	Ica1l	chr1
57750	3.61186922770837	0.466678338100786	0.872596576659497	0.40591823855871	0	0	0	0.895159135867452	0.624274181864484	0.917526985318417	0	0	0	57750	Wdr12	chr1
241066	2.05379385086929	-0.01591111659573	0.473629685037751	0.489540801633481	0	0	0	0.997817591982152	0.895338890457453	0.894589499485134	0	0	0	241066	Carf	chr1
100504573	-0.104920179551077	-0.354519020507146	-0.679945569652953	-0.325426549145807	0	0	0	0.855614014442496	0.697451370180376	0.875877127717212	0	0	0	100504573	Gm15464	NA
269198	6.24276401755084	-0.0432114011478513	0.0233826971697662	0.0665940983176174	0	0	0	0.997379928752373	0.99860005472708	0.996825140983629	0	0	0	269198	Nbeal1	chr1
77951	4.39026732125115	0.4013700628397	0.0129748382283008	-0.388395224611399	0	0	0	0.85893642167926	0.996168135701172	0.871320678513474	0	0	0	77951	Cyp20a1	chr1
329165	5.0432507643141	0.156766565746245	0.535765810737921	0.378999244991676	0	0	0	0.988270175895737	0.911908057220881	0.961687608915068	0	0	0	329165	Abi2	chr1
77300	6.26605661547604	0.296262499707553	1.42843863926425	1.1321761395567	0	0.898608858248309	0.296898666527002	0.923492059842854	0.201985379316284	0.389404483408987	0	1	0	77300	Raph1	chr1
100043027	-1.6874663140852	0.157621903015564	-0.518219622096624	-0.675841525112188	0	0	0	0.935564085472359	0.777176479569663	0.698721814747875	0	0	0	100043027	NA	NA
72823	3.92977528932602	-0.708551806545398	0.326072555913163	1.03462436245856	0	0	0.090983522884765	0.761321685918115	0.934751778386943	0.465928731925972	0	0	0	72823	Pard3b	chr1
18187	3.92373594047568	2.58879831954827	4.20482477546078	1.61602645591252	1.12266732795865	2.1751735935092	0.395825207812163	0.172655288215137	0.0409966464258903	0.423463735681384	1	1	0	18187	Nrp2	chr1
74992	-2.67956073666192	1.61183543693935	3.74188122440985	2.1300457874705	0.435144640722989	1.89680067616836	0.779328849883124	0.394231648488092	0.0601234594050942	0.268181481751104	0	1	0	74992	4930487H11Rik	NA
227195	6.85359237077486	-0.981391317815659	-0.479100927168544	0.502290390647115	0	0	0	0.528818295910639	0.961287303613622	0.96379478759774	0	0	0	227195	Ino80d	chr1
100380944	0.817047904398519	-0.182670147312727	0.268923432536039	0.451593579848765	0	0	0	0.961663787509309	0.939798321753672	0.886548259165035	0	0	0	100380944	Ino80dos	chr1
100504668	-1.03495917028978	0.203407881962458	0.65359665757888	0.450188775616422	0	0	0	0.928980545938793	0.722718226035694	0.83181550311022	0	0	0	100504668	Gm20342	NA
227197	6.09957008086098	0.40602729002713	0.0677955491224189	-0.338231740904711	0	0	0	0.973489170804656	0.997930623905889	0.985652883565151	0	0	0	227197	Ndufs1	chr1
55949	9.37250577571947	-0.696455737282308	-0.647231706799198	0.04922403048311	0	0	0	0.814371233067706	0.84649151576142	0.997013578869805	0	0	0	55949	Eef1b2	chr1
100217464	0.444775801636009	-0.380898563732261	0.429328798432922	0.810227362165183	0	0	0	0.896451137734219	0.874599661177911	0.660099254560178	0	0	0	100217464	Snora41	chr1
241070	-2.6061372617617	-2.8342223377547	-1.45737865499967	1.37684368275503	-1.38691708563796	-0.339155767945411	0.326603071775447	0.119354561480331	0.430820305291061	0.418789111310648	-1	0	0	241070	Gpr1	chr1
73884	1.37723762378473	-3.219284287092	-2.62646167573785	0.592822611354145	-1.0802501414745	-0.790491945575245	0	0.201751062861265	0.292159662756438	0.779109950666451	-1	0	0	73884	Zdbf2	chr1
23792	0.133035500301545	-0.374800005099636	1.16770152723141	1.54250153233105	0	0.125481052612023	0.431129980171022	0.839894938687819	0.528910556157183	0.384265361498852	0	0	0	23792	Adam23	chr1
75619	4.73920358592572	0.12136096561891	0.110640657560685	-0.0107203080582252	0	0	0	0.992907923695548	0.993951760797585	0.999508537747047	0	0	0	75619	Fastkd2	chr1
93691	4.27013542247053	-0.655415230361821	0.940137586363349	1.59555281672517	0	0	1.32358541419796	0.768225597575742	0.550588619899344	0.116408500703801	0	0	1	93691	Klf7	chr1
12912	6.23353303309582	0.247745003818999	0.336856383653036	0.0891113798340362	0	0	0	0.983616084352647	0.973120131880722	0.996320785014296	0	0	0	12912	Creb1	chr1
67099	3.15909550490941	1.55171653175054	0.874911428121748	-0.676805103628792	1.25023603930897	0	0	0.128401205567897	0.618973807321302	0.761339389232536	1	0	0	67099	Mettl21a	chr1
69941	0.324201842079032	0.882262925798961	1.09953187651107	0.217268950712113	0	0.165059220369395	0	0.583748548710104	0.443140020778977	0.924797087336525	0	0	0	69941	2810408I11Rik	chr1
227210	4.17746299777999	-0.203196312440481	0.60504954812873	0.808245860569211	0	0	0	0.948735828897317	0.783340242188881	0.65506730736605	0	0	0	227210	Ccnyl1	chr1
14367	5.79469188080253	-0.461746971794407	0.235715273137828	0.697462244932235	0	0	0	0.813498767975993	0.910764446377327	0.696830529806467	0	0	0	14367	Fzd5	chr1
241075	4.46840211376702	0.700470792816355	0.852956775923429	0.152485983107074	0	0	0	0.745172693947123	0.631261740514537	0.970734531213267	0	0	0	241075	Plekhm3	chr1
667276	-0.0771595274385239	-0.262022053346851	0.347626762097665	0.609648815444516	0	0	0	0.919278524366397	0.886659158060896	0.771885614239613	0	0	0	667276	Gm8550	NA
15926	5.53630187254347	1.2793970171882	1.61707311977954	0.337676102591341	0.542672939921701	1.19847529886602	0	0.305026294166458	0.137996377924356	0.902295457356953	0	1	0	15926	Idh1	chr1
18711	5.50425056304737	0.301836628764726	0.482060631149343	0.180224002384617	0	0	0	0.946012511899455	0.889134593191154	0.97494982918573	0	0	0	18711	Pikfyve	chr1
17756	6.91215688162525	-1.12397071782057	0.813532921075246	1.93750363889582	-0.25128711743185	0	2.03707900338167	0.407090254115018	0.647088661064126	0.0431495679250353	0	0	1	17756	Map2	chr1
329178	1.73295780547935	-2.710500429354	-0.743958944743328	1.96654148461067	-1.89748525840084	0	1.23214859800716	0.0550295634804309	0.660230215369914	0.135233947681135	-1	0	1	329178	Unc80	chr1
66646	5.32827999762203	0.581858242396342	0.343439928362837	-0.238418314033504	0	0	0	0.889787636921269	0.966332890508934	0.983142413915866	0	0	0	66646	Rpe	chr1
68691	5.33699602524442	-0.827324443024232	0.797700935922651	1.62502537894688	0	0	1.6012121397192	0.662004773475794	0.68095668763778	0.0793521437444297	0	0	1	68691	Kansl1l	chr1
